Philippines,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 56),,(n = 38),,(n = 18),,(n = 45),,(n = 36),,(n = 9),,(n = 59),,(n = 59),,(n = 0),,(n = 57),,(n = 56),,(n = 1),,(n = 51),,(n = 43),,(n = 8),,(n = 57),,(n = 46),,(n = 11),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Nitrogen (N) (kg/ha),88.27,66.36,98.58,63.52,66.51,68.74,78.12,51.81,82.35,55.26,61.2,31.64,70.26,44.33,70.26,44.33,0,0,75.97,45.77,75.43,46,106,0,97.03,69.34,96.49,66.45,99.9,88.51,102.31,114.75,102.15,119.45,103.01,97.6
Phosphorus (P) (kg/ha),3.74,7.62,3.73,5.61,3.75,10.93,4.08,6.17,4.45,6.5,2.58,4.62,3.55,5.12,3.55,5.12,0,0,4.62,6.16,4.6,6.21,6.11,0,2.17,2.85,1.95,2.71,3.34,3.52,2.93,3.63,2.13,2.8,6.28,4.84
Potassium (K) (kg/ha),7.25,14.59,7.24,10.68,7.26,21,7.76,11.74,8.47,12.37,4.91,8.79,6.72,9.73,6.72,9.73,0,0,7.5,9.1,7.43,9.17,11.62,0,7.47,10.3,6.61,9.72,12.08,12.75,10.54,13.14,7.63,10.09,22.72,17.51
Quezon,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 52),,(n = 39),,(n = 13),,(n = 47),,(n = 27),,(n = 20),,(n = 60),,(n = 34),,(n = 26),,(n = 59),,(n = 29),,(n = 30),,(n = 52),,(n = 38),,(n = 14),,(n = 58),,(n = 38),,(n = 20),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Nitrogen (N) (kg/ha),58.14,42.36,69.91,39.03,22.84,31.66,48.89,41.61,67.33,38.43,23.99,32.19,27.41,34.81,37.67,40.22,13.99,19.85,33.58,34.24,43.58,35.25,23.92,30.8,51.57,41.05,59.76,40,29.33,36.46,57.68,54.54,66.43,52.96,41.06,54.93
Phosphorus (P) (kg/ha),5.08,6.4,6.57,6.71,0.63,1.74,5.43,5.8,8.28,6.02,1.58,2.13,3.26,4.63,3.89,5.46,2.45,3.18,3.74,6.01,5.38,7.66,2.14,3.2,2.88,3.22,3.7,3.38,0.63,0.93,2.23,3.33,3.05,3.81,0.66,1.01
Potassium (K) (kg/ha),6.16,6.87,7.82,6.97,1.19,3.31,8.48,8.65,12.53,8.96,3,4.04,5.38,8.59,6.61,10.4,3.77,5.19,5.27,6.8,6.51,7.37,4.08,6.08,9.56,10.19,12.23,10.57,2.29,3.36,7.96,11.67,10.89,13.32,2.4,3.65
Occidental Mindoro,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 51),,(n = 26),,(n = 25),,(n = 25),,(n = 25),,(n = 0),,(n = 60),,(n = 43),,(n = 17),,(n = 33),,(n = 33),,(n = 0),,(n = 59),,(n = 38),,(n = 21),,(n = 47),,(n = 44),,(n = 3),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Nitrogen (N) (kg/ha),95,38.29,93.82,29.43,96.23,46.36,104.76,43.04,104.76,43.04,0,0,115.29,25.93,120.06,27.92,103.2,14.73,108.64,31.14,108.64,31.14,0,0,105.33,57.11,109.8,50.89,97.26,67.53,114.1,56.92,111.02,56.31,159.24,55.46
Phosphorus (P) (kg/ha),6,3.73,6.04,2.78,5.96,4.57,7.07,6.68,7.07,6.68,0,0,8,3.54,8.24,4,7.41,1.94,9.12,3.43,9.12,3.43,0,0,3.75,2.62,3.77,2.62,3.72,2.69,3.6,2.59,3.65,2.6,2.79,2.86
Potassium (K) (kg/ha),10.66,7.03,10.65,5.99,10.67,8.1,13.46,12.71,13.46,12.71,0,0,13.05,7.33,12.84,8.29,13.6,4.2,15.2,8.12,15.2,8.12,0,0,14.65,13.06,15.41,12.41,13.26,14.38,13.64,11.87,13.88,12.03,10.11,10.35
Oriental Mindoro,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 85),,(n = 67),,(n = 18),,(n = 75),,(n = 71),,(n = 4),,(n = 82),,(n = 73),,(n = 9),,(n = 86),,(n = 70),,(n = 16),,(n = 82),,(n = 70),,(n = 12),,(n = 83),,(n = 72),,(n = 11),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Nitrogen (N) (kg/ha),81.49,40.8,86.73,40.6,61.95,36.26,66.72,31.83,66.15,31.06,76.83,48.35,77.71,39.82,78.94,39.65,67.74,42.21,68.75,35.19,69.36,34.21,66.07,40.29,108.88,57.47,115.54,58.05,70.02,35.44,101.49,86.41,104.59,91.23,81.25,40.13
Phosphorus (P) (kg/ha),6.51,6.37,6.5,6.36,6.58,6.6,5.7,4.7,5.91,4.67,2.04,4.07,5.23,5.77,5.79,5.84,0.68,2.04,4.96,5.65,5.59,5.83,2.23,3.81,3.38,3.13,3.68,3.04,1.63,3.15,3.68,3.87,3.81,4.06,2.81,2.23
Potassium (K) (kg/ha),12.68,21.41,13.32,20.93,10.3,23.58,10.97,9.27,11.37,9.23,3.87,7.75,10.76,11.41,11.93,11.5,1.29,3.87,8.59,9.23,9.44,9.36,4.87,7.83,13.38,14.33,14.66,14.45,5.91,11.41,15.13,18.47,15.77,19.1,10.91,13.6
Palawan,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 58),,(n = 33),,(n = 25),,(n = 48),,(n = 33),,(n = 15),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Nitrogen (N) (kg/ha),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.89,31.53,63.27,30.67,50.8,31.84,63.84,42.04,69.1,42.77,52.28,39.29
Phosphorus (P) (kg/ha),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,4.05,4.64,4.29,2.43,3.39,4.16,4.1,5.29,4.37,1.68,1.75
Potassium (K) (kg/ha),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.47,11.99,15.35,12.9,4.02,6.57,14.56,18.5,20.4,19.66,1.71,2.78
Albay,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 48),,(n = 30),,(n = 18),,(n = 48),,(n = 29),,(n = 19),,(n = 60),,(n = 49),,(n = 11),,(n = 60),,(n = 52),,(n = 8),,(n = 60),,(n = 49),,(n = 11),,(n = 56),,(n = 51),,(n = 5),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Nitrogen (N) (kg/ha),75.58,62.54,90.58,56.19,50.59,66.1,66.31,59.27,85.92,60.26,36.37,44.23,57.97,39.24,67.23,37.11,16.71,13.49,67.88,43.24,75.91,40.8,15.67,6.15,107.21,62.3,112.27,59.45,84.7,72.5,115.96,66.27,115.52,61.44,120.49,114.76
Phosphorus (P) (kg/ha),4.27,5.87,4.94,6.08,3.17,5.5,1.49,2.01,1.25,2.06,1.86,1.94,3.63,4.07,3.88,4.4,2.51,1.81,3.48,4.23,3.63,4.49,2.53,1.68,3.44,3.04,3.54,3.13,3.01,2.66,3.85,3.32,3.85,3.23,3.8,4.6
Potassium (K) (kg/ha),4.06,6.22,4.09,5.17,4.01,7.84,2.49,3.27,1.81,2.82,3.54,3.69,6.04,6.34,6.33,6.82,4.78,3.45,6.56,8.01,6.89,8.48,4.41,3.3,11.35,10.69,11.51,11.11,10.64,9.04,12.67,11.83,12.62,11.56,13.19,15.93
Camarines Sur,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 90),,(n = 70),,(n = 19),,(n = 76),,(n = 69),,(n = 7),,(n = 106),,(n = 79),,(n = 27),,(n = 114),,(n = 75),,(n = 39),,(n = 112),,(n = 72),,(n = 40),,(n = 112),,(n = 80),,(n = 32),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Nitrogen (N) (kg/ha),66.62,39.08,70.62,41.07,52.74,28.35,55.88,32.07,57.84,32.2,36.6,25.03,56.77,30.97,60.09,32.5,47.06,23.93,55.24,32.02,60.74,34.59,44.67,23.33,87.12,47.87,96.13,50.47,70.89,38.28,77.49,47.94,81.96,47.56,66.32,47.78
Phosphorus (P) (kg/ha),5,4.16,5.64,4.24,2.66,3.04,4.42,4.52,4.44,4.44,4.19,5.6,5.87,4.19,6.62,4.21,3.68,3.29,4.61,3.37,5.36,3.41,3.17,2.81,4.15,3.4,4.63,3.93,3.28,1.92,3.58,3.38,3.56,2.82,3.65,4.54
Potassium (K) (kg/ha),9.73,11.41,11.19,12.31,4.35,4.92,7.36,7.52,7.66,7.48,4.4,7.84,8.61,7.51,9.51,8.15,6,4.38,7.7,6.85,8.87,7.15,5.45,5.66,14.58,10.44,15.92,11.55,12.16,7.61,13.25,11.06,13.57,10.46,12.47,12.58
Antique,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 60),,(n = 29),,(n = 31),,(n = 42),,(n = 28),,(n = 14),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Nitrogen (N) (kg/ha),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.02,51.91,105.98,44.89,96.39,58.08,89.98,49.7,90.51,49.64,88.91,51.68
Phosphorus (P) (kg/ha),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,3.04,3.41,2.6,3.81,3.44,3.45,2.95,3.09,2.98,4.17,2.85
Potassium (K) (kg/ha),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38,11.38,9.49,12.44,9.28,10.5,8.7,10.45,9.3,12.07,7.49,6.29
Capiz,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 59),,(n = 31),,(n = 28),,(n = 57),,(n = 40),,(n = 17),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Nitrogen (N) (kg/ha),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4,75.48,96.81,58.05,98.05,92.15,82.75,44.84,84.23,41.25,79.27,53.58
Phosphorus (P) (kg/ha),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04,4,5.66,4.72,4.34,2.96,4.61,2.65,4.81,2.71,4.13,2.52
Potassium (K) (kg/ha),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96,8.58,8.66,7.78,7.18,9.47,9.09,8.26,10.95,8.4,4.71,6.12
Iloilo,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 88),,(n = 41),,(n = 47),,(n = 38),,(n = 22),,(n = 16),,(n = 116),,(n = 62),,(n = 54),,(n = 58),,(n = 29),,(n = 29),,(n = 116),,(n = 55),,(n = 61),,(n = 68),,(n = 49),,(n = 19),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Nitrogen (N) (kg/ha),92.64,47.52,103,52.4,83.61,41.29,77.9,51.77,91.27,60.81,59.52,28.51,80.98,39.45,81.24,44.8,80.69,32.66,79.88,36.83,92.09,43.6,67.66,23.48,111.96,84.11,109.83,64.92,113.89,98.78,89.75,55.56,86.94,45.75,97,76.38
Phosphorus (P) (kg/ha),8.98,7.41,8.42,8.3,9.46,6.6,10.85,8.57,11.83,10.03,9.49,6.09,7.02,5.77,6.54,5.64,7.57,5.93,7.27,6.13,6.38,6.19,8.15,6.04,5.4,5.17,6.3,4.97,4.59,5.26,4.62,3.74,4.66,3.17,4.51,5.03
Potassium (K) (kg/ha),8.64,10.15,10.23,11.21,7.25,9.02,11.18,12.72,14.08,15.25,7.2,6.66,6.2,8.96,8.58,10.02,3.46,6.67,4.51,6.26,5.22,6.8,3.79,5.69,10.09,12.94,13.84,12.77,6.7,12.24,8.74,9.72,10.63,10.32,3.87,5.77
Negros Occidental,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Nitrogen (N) (kg/ha),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phosphorus (P) (kg/ha),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Potassium (K) (kg/ha),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bohol,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 75),,(n = 22),,(n = 53),,(n = 41),,(n = 26),,(n = 15),,(n = 81),,(n = 33),,(n = 48),,(n = 86),,(n = 32),,(n = 54),,(n = 65),,(n = 26),,(n = 39),,(n = 78),,(n = 29),,(n = 49),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Nitrogen (N) (kg/ha),32.92,41.25,52.48,65.11,24.81,21.93,38.88,35.93,52.84,31.86,14.68,29.79,35.44,32.39,47.72,36.25,27,26.69,37.44,29.31,50.42,27.62,29.75,27.75,57.05,45.49,53.79,29.28,59.22,53.94,60.54,44.42,55.09,35.13,63.76,49.16
Phosphorus (P) (kg/ha),7,5.51,9.6,6.58,5.92,4.66,8.22,7.58,10.89,7.19,3.6,5.96,7.18,6.71,10.25,8.24,5.06,4.4,8.23,7.65,12.68,9.76,5.59,4.37,3.44,2.63,3.93,3.37,3.12,1.99,4.37,4.06,3.46,3.07,4.9,4.49
Potassium (K) (kg/ha),12.97,10.63,18.05,12.67,10.86,8.97,15.64,14.41,20.72,13.68,6.84,11.33,13.5,12.79,19.21,15.95,9.57,8.17,14.49,12.02,20.79,14.63,10.76,8.26,12.05,9.45,14.21,12.2,10.61,6.87,18.22,27.55,11.55,10.89,22.17,33.26
Leyte,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 79),,(n = 52),,(n = 27),,(n = 78),,(n = 54),,(n = 24),,(n = 84),,(n = 69),,(n = 15),,(n = 83),,(n = 69),,(n = 14),,(n = 78),,(n = 65),,(n = 13),,(n = 77),,(n = 67),,(n = 10),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Nitrogen (N) (kg/ha),58.99,44.47,67.03,49.26,43.5,28.18,57.07,40.45,65.65,45.08,37.75,15.24,43.33,30.68,46,30.87,31.02,27.44,55.16,32.18,57.09,33.7,45.67,21.78,69.63,53.08,72.44,55.91,55.58,33.96,66.76,39.8,68.13,40.17,57.57,37.89
Phosphorus (P) (kg/ha),3.51,4.72,3.56,5.04,3.42,4.12,2.8,3.71,2.76,4.16,2.9,2.52,2.69,3.63,3.03,3.79,1.15,2.31,3.49,5.11,3.93,5.3,1.35,3.46,2.17,2.03,2.22,2.14,1.91,1.39,2.07,1.99,2.11,1.98,1.83,2.17
Potassium (K) (kg/ha),6.08,8.46,6.14,8.87,5.97,7.78,4.85,6.97,4.76,7.79,5.05,4.77,4.77,6.06,5.33,6.26,2.2,4.39,6.03,7.86,6.73,7.95,2.56,6.58,7.54,8.21,8,8.74,5.23,4.3,8.05,7.55,8.27,7.54,6.56,7.91
Northern Samar,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 50),,(n = 26),,(n = 24),,(n = 50),,(n = 17),,(n = 33),,(n = 45),,(n = 27),,(n = 18),,(n = 59),,(n = 27),,(n = 32),,(n = 30),,(n = 19),,(n = 11),,(n = 58),,(n = 25),,(n = 33),
