Philippines,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Permanent laborer's sharee,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,1.6,,2,,0.4,,2,,2.1,,-,
Other laborer's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.2,,-,,0.9,,0.1,,0.1,,-,
Irrigation feee,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0,,0,,-,
Machine rentalde,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.6,,0.8,,-,,0.4,,0.4,,-,
Home consumption,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,28.6,,27.5,,31.9,,23.5,,23.9,,-,
Seeds,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.6,,0.7,,0.3,,0.3,,0.3,,-,
Creditorsd,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.6,,0.7,,0.4,,0.4,,0.4,,-,
Othersdf,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.5,,0.1,,1.7,,3.8,,3.6,,13.2,
Sold,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,52.2,,53.3,,48.7,,58.8,,58.3,,82,
Aurora,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,
,(n = 57),,(n = 55),,(n = 2),,(n = 50),,(n = 49),,(n = 1),,(n = 59),,(n = 55),,(n = 4),,(n = 55),,(n = 53),,(n = 2),,(n = 60),,(n = 57),,(n = 3),,(n = 60),,(n = 59),,(n = 0),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Harvest (bagb/ha),67.3,18.1,67.9,17.3,50,28.3,72.5,18.2,73.1,17.1,41.6,-,63.3,33.6,63.4,34.2,62.3,27.1,68.8,26.3,68.5,26.4,75.9,29.7,111.3,133.8,113.4,134.6,72,22.3,120.5,84.6,120.5,84.6,-,-
,(Percentage share of harvest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landlord's share,7.8,,7.4,,20,,10.3,,10,,31.9,,10.9,,11.2,,6.8,,10.5,,10.9,,-,,5.8,,6,,-,,7,,7,,-,
Harvester's sharec,8.2,,8.2,,7.4,,0.4,,0.4,,-,,3.8,,4,,-,,2.1,,2.2,,-,,0.4,,0.4,,-,,0.2,,0.2,,-,
Thresher's share,-,,-,,-,,7.2,,7.2,,6.9,,6.8,,6.7,,8.3,,6.9,,6.9,,8.1,,0.2,,0.2,,-,,0.2,,0.2,,-,
Combine harvester's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,2.8,,2.8,,-,,3.3,,3.3,,-,
Permanent laborer's sharee,-,,-,,-,,1,,0.9,,9.7,,2.8,,2.8,,2.8,,1.8,,1.9,,-,,1.6,,1.5,,3.5,,1.5,,1.5,,-,
Other laborer's share,0,,0,,-,,0.1,,0.1,,-,,0,,0,,-,,0.3,,0.3,,-,,-,,-,,-,,-,,-,,-,
Irrigation feee,-,,-,,-,,0.4,,0.4,,-,,0.6,,0.6,,-,,0.5,,0.5,,-,,0.1,,0.1,,-,,0.1,,0.1,,-,
Machine rentalde,-,,-,,-,,-,,-,,-,,0.2,,0.2,,-,,0.2,,0.2,,-,,-,,-,,-,,-,,-,,-,
Home consumption,15.9,,15.8,,17.5,,14.8,,14.8,,13.9,,15.1,,15.5,,9.7,,14.6,,14.5,,18,,21.3,,21.5,,14,,16.1,,16.1,,-,
Seeds,6.2,,6.2,,7.1,,4.7,,4.7,,6.9,,2.2,,2.1,,3.3,,1.5,,1.5,,-,,0.4,,0.4,,-,,0.1,,0.1,,-,
Creditorsd,1.4,,1.4,,1.9,,-,,-,,-,,0.9,,1,,-,,5,,5.2,,-,,0.1,,-,,2.5,,-,,-,,-,
Othersdf,0.2,,0.2,,-,,-,,-,,-,,0.6,,0.7,,-,,0.1,,0.1,,-,,0,,0,,-,,3.4,,3.4,,-,
Sold,61.8,,62.3,,46.1,,61.2,,61.6,,30.6,,56.1,,55.2,,68.9,,56.6,,55.8,,73.9,,67.4,,67,,80,,71.5,,71.5,,-,
Bulacan,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,
,(n = 77),,(n = 35),,(n = 39),,(n = 29),,(n = 29),,(n = 0),,(n = 79),,(n = 38),,(n = 41),,(n = 37),,(n = 37),,(n = 0),,(n = 86),,(n = 44),,(n = 37),,(n = 82),,(n = 43),,(n = 5),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Harvest (bagb/ha),81.2,33.9,84.8,30.5,76.1,36.5,92.8,22.3,92.8,22.3,-,-,76.2,35.7,80.7,40.8,72,27.9,98.7,31.3,98.7,31.3,-,-,103.4,196,133.8,201.8,72.8,83.7,111.9,150.4,125.2,144.4,87,58.3
,(Percentage share of harvest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landlord's share,8.9,,7.4,,10.2,,7.7,,7.7,,-,,7.9,,5.5,,10.5,,4.7,,4.7,,-,,5.2,,3.8,,8.1,,4.1,,3.9,,6.2,
Harvester's sharec,18.7,,19,,18.6,,9.7,,9.7,,-,,12,,11.6,,12.4,,12.7,,12.7,,-,,9.8,,10.2,,8.7,,5.1,,5,,7,
Thresher's share,-,,-,,-,,7.1,,7.1,,-,,8.4,,8.9,,7.9,,7.2,,7.2,,-,,6.7,,7.3,,5.6,,3.7,,3.6,,5.3,
Combine harvester's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,1.8,,1.3,,3,,5.2,,5.4,,3,
Permanent laborer's sharee,-,,-,,-,,5.3,,5.3,,-,,3.2,,3.7,,2.7,,3,,3,,-,,7,,9.5,,1.7,,6.5,,6.5,,6,
Other laborer's share,3.3,,3.7,,2.8,,0.1,,0.1,,-,,0.3,,0.1,,0.4,,-,,-,,-,,0,,0,,0,,0.2,,0,,3,
Irrigation feee,-,,-,,-,,1.4,,1.4,,-,,0.3,,0.6,,-,,1.1,,1.1,,-,,0.3,,0.5,,-,,1.2,,1.3,,-,
Machine rentalde,-,,-,,-,,-,,-,,-,,0.4,,0.7,,-,,-,,-,,-,,0.1,,0.1,,-,,-,,-,,-,
Home consumption,25.9,,20.5,,30.7,,27.2,,27.2,,-,,24.1,,23.4,,24.8,,30.2,,30.2,,-,,36.1,,35.6,,37,,30.3,,29.9,,35.2,
Seeds,3,,3,,3.1,,2.8,,2.8,,-,,1.2,,1.4,,1.1,,0.6,,0.6,,-,,0.5,,0.4,,0.7,,0.4,,0.4,,-,
Creditorsd,5,,6.7,,3.8,,-,,-,,-,,1.7,,0.4,,2.9,,3.6,,3.6,,-,,0.5,,0.7,,-,,1.9,,2.1,,-,
Othersdf,2.7,,3,,1.6,,-,,-,,-,,0.9,,0.3,,1.5,,-,,-,,-,,-,,-,,-,,5.3,,5.5,,3,
Sold,29.5,,32.9,,26.9,,38.8,,38.8,,-,,39.6,,43.4,,35.7,,37.1,,37.1,,-,,32.1,,30.6,,35.2,,41.3,,41.8,,34.3,
Nueva Ecija,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,
,(n = 110),,(n = 96),,(n = 13),,(n = 77),,(n = 76),,(n = 1),,(n = 148),,(n = 141),,(n = 7),,(n = 123),,(n = 123),,(n = 0),,(n = 151),,(n = 114),,(n = 36),,(n = 151),,(n = 129),,(n = 0),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Harvest (bagb/ha),80.2,39,79.8,39.9,80.2,33.8,120.3,30.5,120.8,30.4,84.8,-,67.9,44.2,68,44.3,64.6,44.5,125.7,30,125.7,30,-,-,103.7,110.9,110,110.6,86.4,104.2,137.3,90.8,137.3,90.8,-,-
,(Percentage share of harvest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landlord's share,3.7,,3.5,,4.9,,0.4,,0.4,,-,,4,,3.9,,6.1,,2.4,,2.4,,-,,1.9,,1.3,,4.5,,1.4,,1.4,,-,
Harvester's sharec,14.7,,14.8,,14.7,,9.1,,9.2,,-,,9.2,,9.2,,8.6,,8.7,,8.7,,-,,3.4,,3.1,,4.6,,1.6,,1.6,,-,
Thresher's share,-,,-,,-,,6.4,,6.4,,7.5,,6.6,,6.6,,5.6,,6.1,,6.1,,-,,2.6,,2.2,,4.2,,1,,1,,-,
Combine harvester's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,6,,6.7,,3.5,,7.6,,7.6,,-,
Permanent laborer's sharee,-,,-,,-,,2.3,,2.3,,-,,2.4,,2.5,,1,,2.8,,2.8,,-,,3.1,,3.5,,1.3,,3.3,,3.3,,-,
Other laborer's share,3.4,,3.7,,1.1,,0.7,,0.7,,-,,0.5,,0.6,,-,,0.2,,0.2,,-,,0.3,,0.3,,0.1,,0.1,,0.1,,-,
Irrigation feee,-,,-,,-,,0.4,,0.3,,10,,0.1,,0.1,,-,,0.1,,0.1,,-,,0.1,,0.1,,-,,0.1,,0.1,,-,
Machine rentalde,-,,-,,-,,-,,-,,-,,0.7,,0.7,,-,,0.4,,0.4,,-,,0.4,,0.5,,0.3,,-,,-,,-,
Home consumption,16.1,,15.9,,18.8,,14.9,,14.8,,20,,20.8,,20.9,,20.1,,16.4,,16.4,,-,,23,,25.1,,14.4,,17.5,,17.5,,-,
Seeds,2.4,,2.2,,3.5,,1.4,,1.3,,7.5,,0.4,,0.4,,-,,0.2,,0.2,,-,,0,,0,,-,,0.1,,0.1,,-,
Creditorsd,11,,10.2,,13.5,,-,,-,,-,,4.6,,4.8,,-,,2.1,,2.1,,-,,3.1,,3.4,,1.8,,0.3,,0.3,,-,
Othersdf,2.8,,3.3,,0.1,,-,,-,,-,,0.9,,0.9,,-,,1.7,,1.7,,-,,0.1,,0,,0.1,,7.6,,7.6,,-,
Sold,45.4,,45.8,,44,,63.5,,63.5,,55,,49.9,,49.4,,58.7,,59,,59,,-,,56.1,,53.8,,65.3,,67,,67,,-,
Pampanga,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,
,(n = 56),,(n = 49),,(n = 7),,(n = 41),,(n = 41),,(n = 0),,(n = 49),,(n = 49),,(n = 0),,(n = 50),,(n = 50),,(n = 0),,(n = 60),,(n = 45),,(n = 12),,(n = 60),,(n = 56),,(n = 0),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Harvest (bagb/ha),90.4,130.9,91.9,136.7,79.5,52.9,82.8,50.7,82.8,50.7,-,-,64.7,40.4,64.7,40.4,-,-,94.6,30.4,94.6,30.4,-,-,64.6,77,66.8,77,61.9,69.1,101.9,99.7,103.8,97.9,-,-
,(Percentage share of harvest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landlord's share,5,,4.9,,5.5,,3.2,,3.2,,-,,1.5,,1.5,,-,,2.8,,2.8,,-,,2.3,,2.1,,3.1,,3.4,,3.4,,-,
Harvester's sharec,17,,16.8,,19.3,,14.6,,14.6,,-,,12.3,,12.3,,-,,13.9,,13.9,,-,,10.3,,10.7,,8.7,,7.1,,7.1,,-,
Thresher's share,-,,-,,-,,7,,7,,-,,6.5,,6.5,,-,,6.2,,6.2,,-,,6,,6.6,,3.8,,3.3,,3.3,,-,
Combine harvester's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,3.4,,3.1,,4.3,,3.6,,3.6,,-,
Permanent laborer's sharee,-,,-,,-,,2.4,,2.4,,-,,3.8,,3.8,,-,,3.1,,3.1,,-,,4.5,,4.8,,3,,4.9,,4.9,,-,
Other laborer's share,3.4,,2.9,,7.5,,1,,1,,-,,1.9,,1.9,,-,,0.7,,0.7,,-,,1.5,,1.6,,1.1,,0.4,,0.4,,-,
Irrigation feee,-,,-,,-,,0.5,,0.5,,-,,0.1,,0.1,,-,,0,,0,,-,,-,,-,,-,,0.4,,0.4,,-,
Machine rentalde,-,,-,,-,,-,,-,,-,,0.5,,0.5,,-,,-,,-,,-,,0.3,,0.3,,0.6,,0.6,,0.6,,-,
Home consumption,16.1,,13.8,,34.1,,30,,30,,-,,27.1,,27.1,,-,,24.5,,24.5,,-,,21.5,,19.5,,29.4,,26.1,,26.1,,-,
Seeds,2,,2.1,,1.2,,4.1,,4.1,,-,,0.9,,0.9,,-,,1.4,,1.4,,-,,0.1,,0.1,,-,,0.2,,0.2,,-,
Creditorsd,5.5,,5.8,,3.1,,-,,-,,-,,6.3,,6.3,,-,,9.1,,9.1,,-,,0.2,,0.3,,-,,0.3,,0.3,,-,
Othersdf,3.9,,3.7,,5.2,,-,,-,,-,,5.9,,5.9,,-,,1.8,,1.8,,-,,-,,-,,-,,3.6,,3.6,,-,
Sold,26.7,,27.3,,21.6,,36.2,,36.2,,-,,33.3,,33.3,,-,,36.4,,36.4,,-,,49.9,,50.8,,46.1,,49.6,,49.6,,-,
Tarlac,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,
,(n = 76),,(n = 57),,(n = 19),,(n = 37),,(n = 37),,(n = 0),,(n = 86),,(n = 77),,(n = 9),,(n = 45),,(n = 45),,(n = 0),,(n = 86),,(n = 55),,(n = 31),,(n = 86),,(n = 50),,(n = 2),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Harvest (bagb/ha),81.1,29.9,86.7,25.3,64.2,36.4,87.7,26.8,87.7,26.8,-,-,82.4,32.9,81.8,31.4,87.7,44.5,98.5,25.2,98.5,25.2,-,-,109,79,91.3,74,140.3,75.3,164.4,95.8,167.1,95.7,96.9,45.4
,(Percentage share of harvest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landlord's share,4.9,,3.4,,11.2,,4.2,,4.2,,-,,5.5,,4.9,,10.2,,8.4,,8.4,,-,,7,,8.9,,4.8,,3.7,,3.6,,9.5,
Harvester's sharec,11.8,,12.7,,8,,6.2,,6.2,,-,,5.8,,5.8,,5.5,,5,,5,,-,,2,,2,,2,,1.8,,1.9,,-,
Thresher's share,-,,-,,-,,6.6,,6.6,,-,,6.6,,6.6,,6.7,,7.3,,7.3,,-,,4.4,,4.2,,4.6,,3.5,,3.5,,3.2,
Combine harvester's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,4.1,,4.3,,3.8,,5.2,,5.1,,6.2,
Permanent laborer's sharee,-,,-,,-,,1,,1,,-,,1.3,,1.3,,1.3,,2,,2,,-,,1.6,,1.6,,1.6,,1.4,,1.5,,-,
Other laborer's share,1.2,,1.5,,0.3,,-,,-,,-,,0.1,,0.1,,-,,0.1,,0.1,,-,,0.1,,0.2,,-,,0.3,,0.3,,-,
Irrigation feee,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0,,0,,-,,-,,-,,-,
Machine rentalde,-,,-,,-,,-,,-,,-,,0.2,,0.2,,-,,-,,-,,-,,-,,-,,-,,0.2,,0.2,,-,
Home consumption,29.5,,29,,32,,27.3,,27.3,,-,,29.3,,28.7,,33.7,,31.2,,31.2,,-,,30.4,,24.9,,36.8,,35.6,,34.8,,67.8,
Seeds,2.1,,1.5,,4.5,,3.7,,3.7,,-,,1.1,,1,,1.7,,1.2,,1.2,,-,,0.4,,0.6,,0.2,,0.1,,0,,2,
Creditorsd,4.3,,4,,5.7,,-,,-,,-,,1.3,,1.4,,-,,0.9,,0.9,,-,,0.8,,0.2,,1.5,,-,,-,,-,
Othersdf,1.2,,0.8,,3,,-,,-,,-,,0.3,,0.3,,-,,0.2,,0.2,,-,,-,,-,,-,,5.2,,5.1,,6.2,
Sold,45.4,,47.6,,36.6,,51.2,,51.2,,-,,48.6,,49.6,,40.9,,43.7,,43.7,,-,,49.2,,53,,44.7,,48.2,,49.1,,11.4,
Laguna,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,
,(n = 56),,(n = 38),,(n = 18),,(n = 45),,(n = 36),,(n = 9),,(n = 59),,(n = 59),,(n = 0),,(n = 57),,(n = 56),,(n = 1),,(n = 60),,(n = 43),,(n = 8),,(n = 60),,(n = 46),,(n = 11),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Harvest (bagb/ha),53.1,43,50.9,47.9,57.9,33,77.4,34.7,77.8,38.1,75.6,14.6,74.1,38.3,74.1,38.3,-,-,82.9,34.3,83.4,34.2,56,-,175.3,257,117.8,111.3,528.4,210.2,278.2,215.8,192.1,247.5,663.5,137.4
,(Percentage share of harvest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landlord's share,16,,21.7,,5.4,,14,,16.6,,3.1,,14.3,,14.3,,-,,17.1,,16.8,,37.5,,8.2,,11.9,,3.8,,9.8,,6.9,,13.4,
Harvester's sharec,21.8,,20.7,,23.7,,15.2,,15.6,,13.7,,14.2,,14.2,,-,,13.6,,13.5,,21.4,,11.9,,11.4,,12.5,,14,,12.3,,16.2,
Thresher's share,-,,-,,-,,6.4,,5.7,,9.1,,7.5,,7.5,,-,,7.8,,7.9,,-,,8.9,,9.6,,8,,3.3,,5.4,,0.8,
Combine harvester's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0,,0.1,,-,
Permanent laborer's sharee,-,,-,,-,,2.1,,0.4,,8.8,,0.8,,0.8,,-,,0.4,,0.4,,-,,1.1,,2.1,,-,,0.2,,0.3,,-,
Other laborer's share,1.6,,1.5,,1.9,,0.2,,0.3,,-,,0.1,,0.1,,-,,0.4,,0.4,,-,,0.7,,1.3,,-,,6.9,,1.8,,13,
Irrigation feee,-,,-,,-,,-,,-,,-,,0.1,,0.1,,-,,0,,0,,-,,0,,0,,-,,0,,0.1,,-,
Machine rentalde,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,1.1,,2.1,,-,,0.3,,0.5,,-,
Home consumption,27.4,,26.9,,28.3,,20.5,,20.3,,21.2,,23.6,,23.6,,-,,20.2,,20.5,,-,,39.2,,37.2,,41.4,,47.3,,49.9,,44.2,
Seeds,1.3,,0.7,,2.4,,1.2,,0.9,,2.2,,2.2,,2.2,,-,,2.3,,2.3,,3.6,,1,,0.4,,1.7,,1.2,,1.6,,0.7,
Creditorsd,1.4,,2,,0.4,,-,,-,,-,,0.2,,0.2,,-,,0.6,,0.6,,-,,2.3,,0.2,,4.7,,0.8,,0.9,,0.7,
Othersdf,2.3,,2.2,,2.4,,-,,-,,-,,0.4,,0.4,,-,,0.2,,0.2,,-,,-,,-,,-,,0,,0.1,,-,
Sold,32.9,,27.6,,42.8,,40.6,,40.3,,41.9,,36.7,,36.7,,-,,37.3,,37.3,,37.5,,25.7,,23.8,,27.9,,16.2,,20.3,,11.2,
Quezon,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,
,(n = 52),,(n = 39),,(n = 13),,(n = 47),,(n = 27),,(n = 20),,(n = 60),,(n = 34),,(n = 26),,(n = 59),,(n = 29),,(n = 30),,(n = 60),,(n = 38),,(n = 14),,(n = 60),,(n = 38),,(n = 20),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Harvest (bagb/ha),58.3,47.6,67,38.2,32.3,46.1,66,50.5,73.7,44.5,55.7,57.4,70.1,28.9,74.6,30.7,64.2,22.6,62.6,38.7,63.4,46,61.8,30.4,193.2,226.2,168.4,264,260.6,162.9,157.8,122.5,163.3,126.1,155.1,111.7
,(Percentage share of harvest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landlord's share,21.8,,22.3,,18.2,,17.8,,19.3,,15.3,,14.5,,17.1,,10.5,,13.1,,13.5,,12.7,,12.4,,10.5,,15.7,,16.8,,17.1,,16.1,
Harvester's sharec,19.9,,20.2,,18.3,,13.4,,13.8,,12.7,,11.3,,11.8,,10.6,,14.3,,15.8,,12.7,,8,,4.2,,14.8,,9.2,,6.9,,13.7,
Thresher's share,-,,-,,-,,5.2,,3.5,,8.4,,5.4,,3.7,,8,,5.8,,2,,9.7,,5.5,,4.2,,7.9,,6.9,,3.5,,13.5,
Combine harvester's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,
Permanent laborer's sharee,-,,-,,-,,0.6,,0.9,,-,,-,,-,,-,,-,,-,,-,,0.3,,0.5,,-,,0,,-,,0,
Other laborer's share,2.4,,2.5,,1.4,,4,,6,,0.4,,2.4,,4,,0.1,,2.4,,3.5,,1.3,,2.2,,0.2,,5.6,,0.9,,1.3,,-,
Irrigation feee,-,,-,,-,,0.1,,0.1,,0.1,,0.7,,1.2,,-,,-,,-,,-,,0,,0,,-,,-,,-,,-,
Machine rentalde,-,,-,,-,,-,,-,,-,,2.2,,3.7,,-,,1.1,,2.2,,-,,-,,-,,-,,-,,-,,-,
Home consumption,26.4,,21.5,,57.3,,30.9,,29.1,,34.1,,38.9,,33.2,,47.6,,29,,23.5,,34.5,,53.6,,58.7,,44.7,,35.4,,32.9,,40.4,
Seeds,1.9,,1.6,,3.8,,2.6,,2,,3.6,,2.9,,2.1,,4.1,,2.6,,1.5,,3.7,,2.3,,0.4,,5.5,,1.8,,1.3,,2.8,
Creditorsd,1,,1.1,,0.2,,-,,-,,-,,0.5,,0.8,,-,,1.1,,2.1,,-,,0,,0,,-,,0.3,,0.4,,0.1,
Othersdf,0.5,,0.6,,-,,-,,-,,-,,0.3,,0.2,,0.4,,0.2,,0,,0.4,,-,,-,,-,,-,,-,,-,
Sold,24.7,,28.6,,-,,25.4,,25.3,,25.5,,20.8,,22.3,,18.6,,30.4,,35.9,,25,,15.6,,21.2,,5.9,,28.9,,36.7,,13.3,
Occidental Mindoro,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
