Philippines,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Herbicide (kg or L AIb/ha),0.35,0.52,0.38,0.55,0.14,0.14,0.13,0.28,0.13,0.28,,,0.14,0.29,0.14,0.29,,,0.1,0.13,0.1,0.13,,,0.17,0.23,0.18,0.24,0.17,0.21,0.18,0.28,0.18,0.28,,
Insecticide (kg or L AI/ha),0.11,0.22,0.12,0.23,0.04,0.05,0.07,0.14,0.07,0.14,,,0.18,0.28,0.18,0.28,,,0.15,0.41,0.15,0.41,,,0.17,0.22,0.16,0.22,0.23,0.24,0.17,0.33,0.17,0.33,,
Fungicide (kg or L AI/ha),0,0,0,0,0,0,0.01,0.05,0.01,0.05,,,0.28,0.46,0.28,0.46,,,0.1,0.28,0.1,0.28,,,0.02,0.05,0.01,0.05,0.02,0.07,0.02,0.09,0.02,0.09,,
Other pesticides (kg or L AI/ha),0,0,0,0,0,0,0.02,0.12,0.02,0.12,,,0.15,0.43,0.15,0.43,,,0.02,0.07,0.02,0.07,,,0.19,0.45,0.21,0.5,0.13,0.18,0.17,0.28,0.17,0.28,,
Tarlac,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 76),,(n = 57),,(n = 19),,(n = 37),,(n = 37),,(n = 0),,(n = 86),,(n = 77),,(n = 9),,(n = 45),,(n = 45),,(n = 0),,(n = 86),,(n = 55),,(n = 31),,(n = 52),,(n = 50),,(n = 2),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(averages),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbicide (kg or L AIb/ha),0.19,0.29,0.21,0.32,0.1,0.2,0.27,0.4,0.27,0.4,,,0.19,0.32,0.18,0.3,0.23,0.49,0.18,0.26,0.18,0.26,,,0.34,0.45,0.27,0.32,0.45,0.61,0.26,0.3,0.24,0.29,0.74,0.03
Insecticide (kg or L AI/ha),0.05,0.11,0.06,0.11,0.03,0.09,0.08,0.1,0.08,0.1,,,0.16,0.27,0.15,0.22,0.21,0.52,0.06,0.13,0.06,0.13,,,0.27,1,0.19,0.25,0.4,1.63,0.19,0.36,0.19,0.37,0.13,0.11
Fungicide (kg or L AI/ha),0,0,0,0,0,0,0,0,0,0,,,0.05,0.2,0.05,0.21,0.01,0.02,0.14,0.69,0.14,0.69,,,0.08,0.27,0.09,0.28,0.05,0.23,0.02,0.09,0.02,0.09,0,0
Other pesticides (kg or L AI/ha),0,0,0,0.01,0,0,0,0,0,0,,,0.16,0.38,0.17,0.4,0.05,0.12,0.13,0.38,0.13,0.38,,,0.22,0.44,0.29,0.49,0.09,0.32,0.27,0.45,0.28,0.45,0,0
Laguna,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 56),,(n = 38),,(n = 18),,(n = 45),,(n = 36),,(n = 9),,(n = 59),,(n = 59),,(n = 0),,(n = 57),,(n = 56),,(n = 1),,(n = 51),,(n = 43),,(n = 8),,(n = 57),,(n = 46),,(n = 11),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(averages),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbicide (kg or L AIb/ha),0.4,0.4,0.29,0.33,0.65,0.43,0.21,0.27,0.15,0.23,0.48,0.23,0.29,0.37,0.29,0.37,,,0.22,0.37,0.23,0.37,0.05,,0.57,0.74,0.57,0.77,0.55,0.52,0.41,0.41,0.45,0.39,0.22,0.45
Insecticide (kg or L AI/ha),0.11,0.21,0.11,0.17,0.11,0.27,0.08,0.12,0.06,0.11,0.17,0.14,0.18,0.53,0.18,0.53,,,0.19,0.36,0.19,0.36,0.05,,0.15,0.19,0.16,0.2,0.07,0.12,0.18,0.31,0.2,0.34,0.1,0.09
Fungicide (kg or L AI/ha),0.8,5.94,0.01,0.05,2.47,10.48,0,0,0,0,0,0,0,0.01,0,0.01,,,0,0.01,0,0.01,0,,0,0.02,0,0.02,0,0,0,0,0,0,0,0
Other pesticides (kg or L AI/ha),0.09,0.16,0.08,0.16,0.09,0.17,0.13,0.24,0.17,0.26,0,0,0.13,0.19,0.13,0.19,,,0.24,0.48,0.24,0.49,0.14,,0.21,0.29,0.24,0.31,0.05,0.1,0.18,0.23,0.2,0.23,0.12,0.25
Quezon,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 52),,(n = 39),,(n = 13),,(n = 47),,(n = 27),,(n = 20),,(n = 60),,(n = 34),,(n = 26),,(n = 59),,(n = 29),,(n = 30),,(n = 52),,(n = 38),,(n = 14),,(n = 58),,(n = 38),,(n = 20),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(averages),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbicide (kg or L AIb/ha),0.28,0.43,0.23,0.36,0.41,0.61,0.18,0.34,0.11,0.29,0.28,0.38,0.25,0.76,0.38,0.98,0.08,0.17,0.17,0.27,0.12,0.26,0.22,0.29,0.51,0.63,0.41,0.5,0.77,0.85,0.3,0.37,0.31,0.39,0.29,0.35
Insecticide (kg or L AI/ha),0.07,0.13,0.06,0.13,0.08,0.15,0.02,0.04,0.01,0.02,0.03,0.06,0.05,0.09,0.05,0.1,0.04,0.09,0.05,0.11,0.06,0.14,0.04,0.07,0.07,0.12,0.09,0.14,0.03,0.04,0.18,0.37,0.16,0.29,0.22,0.5
Fungicide (kg or L AI/ha),0,0,0,0,0,0,0.03,0.17,0.05,0.23,0,0,0,0.03,0.01,0.04,0,0,0.06,0.39,0,0,0.11,0.55,0,0,0,0,0,0,0.02,0.16,0.03,0.19,0.01,0.04
Other pesticides (kg or L AI/ha),0.19,0.48,0.25,0.54,0.01,0.03,0.08,0.15,0.11,0.18,0.04,0.1,0.1,0.24,0.11,0.19,0.09,0.29,0.33,0.81,0.42,0.98,0.24,0.6,0.15,0.24,0.16,0.24,0.13,0.28,0.1,0.13,0.1,0.12,0.1,0.15
Occidental Mindoro,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 51),,(n = 26),,(n = 25),,(n = 25),,(n = 25),,(n = 0),,(n = 60),,(n = 43),,(n = 17),,(n = 33),,(n = 33),,(n = 0),,(n = 59),,(n = 38),,(n = 21),,(n = 47),,(n = 44),,(n = 3),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(averages),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbicide (kg or L AIb/ha),0.13,0.18,0.06,0.15,0.2,0.18,0.2,0.44,0.2,0.44,,,0.36,0.33,0.35,0.35,0.36,0.3,0.18,0.25,0.18,0.25,,,0.41,0.56,0.3,0.4,0.61,0.74,0.31,0.27,0.29,0.27,0.5,0.21
Insecticide (kg or L AI/ha),0.14,0.15,0.13,0.15,0.14,0.16,0.06,0.09,0.06,0.09,,,0.29,0.46,0.29,0.5,0.27,0.35,0.11,0.15,0.11,0.15,,,0.26,0.34,0.2,0.25,0.37,0.44,0.32,0.34,0.33,0.35,0.22,0.28
Fungicide (kg or L AI/ha),0.02,0.08,0.02,0.08,0.03,0.07,0.04,0.15,0.04,0.15,,,0.19,0.66,0.16,0.45,0.25,1.03,0.07,0.21,0.07,0.21,,,0.12,0.38,0.06,0.26,0.24,0.51,0.06,0.15,0.05,0.15,0.08,0.11
Other pesticides (kg or L AI/ha),0.08,0.11,0.12,0.12,0.03,0.07,0.16,0.17,0.16,0.17,,,0.21,0.23,0.25,0.23,0.12,0.2,0.24,0.3,0.24,0.3,,,0.27,0.25,0.26,0.15,0.3,0.36,0.28,0.21,0.29,0.21,0.21,0.19
Oriental Mindoro,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 85),,(n = 67),,(n = 18),,(n = 75),,(n = 71),,(n = 4),,(n = 82),,(n = 73),,(n = 9),,(n = 86),,(n = 70),,(n = 16),,(n = 82),,(n = 70),,(n = 12),,(n = 83),,(n = 72),,(n = 11),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(averages),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbicide (kg or L AIb/ha),0.37,0.41,0.41,0.45,0.24,0.2,0.39,0.35,0.4,0.35,0.12,0.1,0.44,0.41,0.47,0.42,0.23,0.21,0.28,0.29,0.3,0.29,0.21,0.26,0.46,0.36,0.51,0.35,0.17,0.23,0.46,0.46,0.49,0.47,0.27,0.26
Insecticide (kg or L AI/ha),0.26,0.65,0.3,0.72,0.11,0.11,0.11,0.16,0.11,0.16,0.03,0.02,0.2,0.33,0.22,0.35,0.08,0.06,0.14,0.19,0.14,0.2,0.12,0.14,0.18,0.23,0.18,0.24,0.17,0.21,0.24,0.31,0.25,0.3,0.19,0.35
Fungicide (kg or L AI/ha),0.1,0.47,0.11,0.52,0.05,0.22,0.02,0.08,0.02,0.09,0,0,0.04,0.15,0.05,0.16,0,0,0.01,0.05,0.01,0.06,0,0,0.03,0.1,0.03,0.1,0,0,0.08,0.22,0.09,0.23,0,0
Other pesticides (kg or L AI/ha),0.3,1.88,0.35,2.11,0.1,0.16,0.06,0.12,0.06,0.12,0.02,0.04,0.2,0.38,0.21,0.4,0.13,0.1,0.35,0.81,0.38,0.88,0.21,0.33,0.25,0.2,0.26,0.2,0.15,0.12,0.35,0.52,0.32,0.31,0.58,1.22
Palawan,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 58),,(n = 33),,(n = 25),,(n = 48),,(n = 33),,(n = 15),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(averages),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbicide (kg or L AIb/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.3,0.29,0.32,0.34,0.28,0.2,0.28,0.27,0.29,0.29,0.27,0.23
Insecticide (kg or L AI/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.39,0.34,0.34,0.33,0.46,0.34,0.3,0.43,0.35,0.5,0.19,0.18
Fungicide (kg or L AI/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.05,0.14,0.04,0.09,0.05,0.19,0.11,0.28,0.15,0.33,0.02,0.06
Other pesticides (kg or L AI/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.07,0.12,0.03,0.07,0.12,0.15,0.06,0.1,0.06,0.11,0.04,0.05
Albay,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 48),,(n = 30),,(n = 18),,(n = 48),,(n = 29),,(n = 19),,(n = 60),,(n = 49),,(n = 11),,(n = 60),,(n = 52),,(n = 8),,(n = 60),,(n = 49),,(n = 11),,(n = 56),,(n = 51),,(n = 5),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(averages),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbicide (kg or L AIb/ha),0.04,0.19,0.06,0.23,0,0,0.01,0.04,0.01,0.03,0.01,0.05,0.1,0.28,0.13,0.3,0,0,0.06,0.21,0.07,0.22,0,0,0.3,0.46,0.33,0.5,0.15,0.18,0.32,0.46,0.29,0.44,0.55,0.65
Insecticide (kg or L AI/ha),0.03,0.05,0.03,0.03,0.03,0.07,0.05,0.12,0.06,0.15,0.05,0.06,0.03,0.04,0.04,0.05,0.01,0.02,0.05,0.15,0.06,0.16,0.01,0.01,0.21,0.27,0.24,0.28,0.07,0.08,0.14,0.15,0.15,0.16,0.02,0.02
Fungicide (kg or L AI/ha),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.1,0.02,0.11,0,0,0.01,0.03,0,0.02,0.04,0.09
Other pesticides (kg or L AI/ha),0,0.01,0,0.01,0,0,0,0,0,0,0,0,0.06,0.18,0.07,0.19,0,0,0.38,0.93,0.44,0.98,0,0,0.16,0.21,0.19,0.22,0.06,0.1,0.19,0.28,0.19,0.27,0.21,0.43
Camarines Sur,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 90),,(n = 70),,(n = 19),,(n = 76),,(n = 69),,(n = 7),,(n = 106),,(n = 79),,(n = 27),,(n = 114),,(n = 75),,(n = 39),,(n = 112),,(n = 72),,(n = 40),,(n = 112),,(n = 80),,(n = 32),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(averages),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbicide (kg or L AIb/ha),0.33,0.4,0.29,0.31,0.49,0.63,0.28,0.29,0.28,0.29,0.22,0.28,0.2,0.18,0.17,0.16,0.3,0.21,0.24,0.25,0.26,0.26,0.19,0.23,0.42,0.47,0.37,0.33,0.5,0.65,0.3,0.31,0.27,0.28,0.38,0.36
Insecticide (kg or L AI/ha),0.09,0.21,0.08,0.21,0.12,0.24,0.14,0.25,0.15,0.26,0.07,0.15,0.1,0.21,0.12,0.23,0.05,0.06,0.13,0.24,0.12,0.19,0.14,0.3,0.29,0.47,0.32,0.51,0.24,0.39,0.18,0.24,0.17,0.23,0.18,0.25
Fungicide (kg or L AI/ha),0.01,0.04,0.01,0.05,0,0.01,0.08,0.3,0.08,0.31,0,0,0,0.01,0,0.01,0,0,0,0.03,0,0.04,0,0,0.02,0.09,0.03,0.11,0.01,0.04,0.03,0.17,0.03,0.18,0.04,0.12
Other pesticides (kg or L AI/ha),0.09,0.26,0.09,0.21,0.09,0.39,0.14,0.8,0.15,0.84,0.03,0.08,0.12,0.3,0.13,0.34,0.07,0.12,0.08,0.2,0.07,0.2,0.1,0.18,0.24,0.21,0.23,0.17,0.25,0.27,0.3,0.32,0.31,0.31,0.26,0.34
Antique,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 60),,(n = 29),,(n = 31),,(n = 42),,(n = 28),,(n = 14),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(averages),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbicide (kg or L AIb/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.49,0.47,0.35,0.25,0.63,0.58,0.31,0.3,0.26,0.27,0.43,0.35
Insecticide (kg or L AI/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.34,0.43,0.3,0.42,0.39,0.44,0.29,0.28,0.23,0.24,0.43,0.31
Fungicide (kg or L AI/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0.02,0,0,0.01,0.03,0.03,0.09,0.02,0.09,0.03,0.09
Other pesticides (kg or L AI/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.11,0.12,0.12,0.09,0.1,0.14,0.11,0.14,0.12,0.14,0.11,0.16
Capiz,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 59),,(n = 31),,(n = 28),,(n = 57),,(n = 40),,(n = 17),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(averages),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbicide (kg or L AIb/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.33,0.28,0.34,0.29,0.31,0.27,0.25,0.22,0.26,0.24,0.23,0.19
Insecticide (kg or L AI/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.41,0.44,0.48,0.41,0.33,0.47,0.29,0.35,0.36,0.36,0.12,0.24
Fungicide (kg or L AI/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.18,0.33,0.24,0.4,0.11,0.22,0.07,0.21,0.07,0.18,0.08,0.26
Other pesticides (kg or L AI/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.25,0.37,0.29,0.42,0.21,0.3,0.22,0.34,0.25,0.38,0.13,0.19
Iloilo,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 88),,(n = 41),,(n = 47),,(n = 38),,(n = 22),,(n = 16),,(n = 116),,(n = 62),,(n = 54),,(n = 58),,(n = 29),,(n = 29),,(n = 116),,(n = 55),,(n = 61),,(n = 68),,(n = 49),,(n = 19),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
,(averages),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbicide (kg or L AIb/ha),0.3,0.31,0.27,0.23,0.33,0.36,0.25,0.28,0.3,0.27,0.19,0.29,0.33,0.33,0.34,0.34,0.31,0.33,0.42,0.37,0.39,0.36,0.45,0.38,0.47,0.52,0.55,0.57,0.4,0.46,0.32,0.33,0.37,0.37,0.19,0.14
Insecticide (kg or L AI/ha),0.12,0.19,0.12,0.2,0.13,0.18,0.08,0.12,0.11,0.14,0.03,0.06,0.2,0.3,0.14,0.23,0.28,0.35,0.28,0.39,0.22,0.36,0.33,0.41,0.32,0.5,0.44,0.65,0.21,0.28,0.3,0.4,0.33,0.44,0.22,0.28
Fungicide (kg or L AI/ha),0.01,0.07,0.01,0.03,0.01,0.09,0.01,0.09,0,0,0.03,0.13,0.15,0.35,0.21,0.43,0.08,0.21,0.04,0.15,0.02,0.08,0.06,0.19,0.06,0.29,0.07,0.38,0.04,0.17,0.08,0.28,0.09,0.33,0.06,0.13
Other pesticides (kg or L AI/ha),0.05,0.11,0.04,0.11,0.05,0.11,0.04,0.13,0.08,0.17,0,0,0.09,0.17,0.12,0.21,0.06,0.12,0.16,0.3,0.16,0.24,0.16,0.35,0.14,0.2,0.19,0.24,0.09,0.15,0.23,0.28,0.25,0.29,0.17,0.24
Negros Occidental,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
