     Male household member [mean],2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
     Female household member [mean],2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,75,85,27,76,84,36,80,87,54,83,89,60,90,0,0,88,0,0
    Non-Farming,12,14,7,12,13,7,5,5,4,5,5,4,4,0,0,7,0,0
    Other Farming / Fishing,11,1,60,10,1,57,0,0,0,0,0,0,1,0,0,0,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,39,43,20,22,25,7,30,37,4,30,38,0,52,53,45,63,65,42
     Not-Attended,61,57,80,78,75,93,70,63,96,70,62,100,48,47,55,37,35,58
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,52,47,73,40,40,43,48,61,0,48,62,0,37,42,15,42,47,0
     Non-member,48,53,27,60,60,57,52,39,100,52,38,100,63,58,85,58,53,100
Nueva Vizcaya,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 47),(n = 13),(n = 60),(n = 56),(n = 4)
Age,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,53,53,55,54,53,67
    standard deviation,,,,,,,,,,,,,12,12,12,11,11,7
    range,-,-,-,-,-,-,-,-,-,-,-,-,27 - 80,27 - 77,38 - 80,30 - 80,30 - 80,58 - 74
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,0,0,0,0,0,0,0,0,0,0,0,0,92,94,85,90,89,100
     Female,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15,10,11,0
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,2,2,0
     Married,0,0,0,0,0,0,0,0,0,0,0,0,87,85,92,90,91,75
     Widow/widower,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,7,5,25
     Separated,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,2,2,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,9,10,8,9,9,7
    standard deviation,,,,,,,,,,,,,3,3,3,3,3,2
    range,-,-,-,-,-,-,-,-,-,-,-,-,1 - 15,1 - 15,2 - 12,1 - 15,1 - 15,5 - 9
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,31,39
    standard deviation,,,,,,,,,,,,,14,12,18,13,12,24
    range,-,-,-,-,-,-,-,-,-,-,-,-,5 - 70,10 - 60,5 - 70,5 - 70,6 - 70,5 - 60
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,4,4
    standard deviation,,,,,,,,,,,,,2,2,2,2,2,2
    range,-,-,-,-,-,-,-,-,-,-,-,-,1 - 10,1 - 10,2 - 9,1 - 10,1 - 10,2 - 6
     Male household member [mean],0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,2
     Female household member [mean],0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,83,0,0
    Non-Farming,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0
    Other Farming / Fishing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,0,0,0,0,0,0,0,0,0,0,0,0,30,36,8,53,54,50
     Not-Attended,0,0,0,0,0,0,0,0,0,0,0,0,70,64,92,47,46,50
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,0,0,0,0,0,0,0,0,0,0,0,0,58,62,46,57,57,50
     Non-member,0,0,0,0,0,0,0,0,0,0,0,0,42,38,54,43,43,50
Aurora,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 57),(n = 55),(n = 2),(n = 58),(n = 57),(n = 1),(n = 60),(n = 56),(n = 4),(n = 60),(n = 57),(n = 3),(n = 60),(n = 57),(n = 3),(n = 60),(n = 60),(n = 0)
Age,,,,,,,,,,,,,,,,,,
    mean,50,50,46,50,50,62,52,53,46,53,53,56,55,55,47,55,55,0
    standard deviation,12,12,1,13,13,,12,12,6,12,11,16,11,10,13,11,11,
    range,29 - 71,29 - 71,45 - 46,29 - 75,29 - 75,62 - 62,29 - 80,29 - 80,41 - 55,29 - 80,29 - 80,41 - 73,33 - 75,34 - 75,33 - 58,33 - 75,33 - 75,-
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,93,93,100,90,90,100,90,89,100,90,89,100,90,89,100,88,88,0
     Female,7,7,0,10,10,0,10,11,0,10,11,0,10,11,0,12,12,0
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,4,4,0,2,2,0,0,0,0,0,2,2,0,0,0,0,,
     Married,95,95,100,92,92,100,90,89,100,88,88,100,87,86,100,90,90,0
     Widow/widower,2,2,0,6,6,0,10,11,0,12,12,0,12,12,0,10,10,0
     Separated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,8,8,9,8,8,10,9,9,9,9,9,8,8,8,9,8,8,0
    standard deviation,3,3,1,3,3,,3,3,3,3,3,2,3,3,3,3,3,
    range,2 - 14,2 - 14,8 - 10,2 - 14,2 - 14,10 - 10,2 - 14,2 - 14,5 - 12,2 - 14,2 - 14,6 - 10,1 - 14,1 - 14,6 - 11,1 - 14,1 - 14,-
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,20,20,25,21,21,15,28,28,26,28,29,20,33,33,33,33,33,0
    standard deviation,12,12,0,12,12,,15,16,10,14,14,10,14,15,13,14,14,
    range,2 - 52,2 - 52,25 - 25,1 - 52,1 - 52,15 - 15,3 - 57,3 - 57,16 - 40,3 - 57,3 - 57,10 - 30,3 - 66,3 - 66,18 - 42,3 - 66,3 - 66,-
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,5,5,9,4,4,4,5,5,5,4,4,5,4,4,6,5,5,0
    standard deviation,2,2,4,2,2,,1,1,0,2,2,1,2,2,2,2,2,
    range,2 - 11,2 - 8,6 - 11,2 - 8,2 - 8,4 - 4,2 - 8,2 - 8,5 - 6,1 - 8,1 - 8,4 - 6,1 - 14,1 - 14,4 - 7,1 - 12,1 - 12,-
     Male household member [mean],3,3,6,2,2,3,3,3,3,2,2,3,2,2,3,3,3,0
     Female household member [mean],2,2,3,2,2,1,2,2,2,2,2,2,2,2,3,2,2,0
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,82,82,100,78,77,100,93,95,75,90,91,67,98,98,100,93,93,0
    Non-Farming,12,13,0,7,7,0,3,4,0,8,9,0,2,2,0,7,7,0
    Other Farming / Fishing,5,5,0,5,5,0,3,2,25,0,0,0,0,0,0,0,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,46,45,50,62,63,0,72,73,50,72,74,33,53,54,33,62,62,0
     Not-Attended,54,55,50,38,37,100,28,27,50,28,26,67,47,46,67,38,38,0
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,44,45,0,52,53,0,67,66,75,67,67,67,50,53,0,55,55,0
     Non-member,56,55,100,48,47,100,33,34,25,33,33,33,50,47,100,45,45,0
Bulacan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 77),(n = 35),(n = 42),(n = 77),(n = 77),(n = 0),(n = 86),(n = 45),(n = 41),(n = 86),(n = 53),(n = 33),(n = 86),(n = 48),(n = 38),(n = 86),(n = 59),(n = 27)
Age,,,,,,,,,,,,,,,,,,
    mean,57,57,57,57,57,0,59,60,59,59,60,57,61,62,59,61,63,57
    standard deviation,14,15,13,14,14,,13,15,12,13,15,11,12,13,12,13,13,11
    range,25 - 91,34 - 91,25 - 84,25 - 91,25 - 91,-,30 - 91,31 - 91,30 - 89,29 - 91,29 - 91,32 - 82,36 - 96,38 - 96,36 - 82,37 - 97,39 - 97,37 - 79
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,86,77,93,86,86,0,86,84,88,85,85,85,88,92,84,86,90,78
     Female,14,23,7,14,14,0,14,16,12,15,15,15,12,8,16,14,10,22
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,9,11,7,8,8,0,7,9,5,8,9,6,3,4,3,3,3,4
     Married,81,80,81,82,82,0,79,82,76,83,83,82,87,88,87,87,90,81
     Widow/widower,8,6,10,8,8,0,13,9,17,9,8,12,9,8,11,7,7,7
     Separated,3,3,2,3,3,0,1,0,2,0,0,0,0,0,0,2,0,7
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,7,8,7,7,7,0,8,7,8,8,7,8,8,8,8,8,8,7
    standard deviation,4,4,3,4,4,,4,4,3,4,4,3,4,4,4,4,4,4
    range,1 - 15,1 - 15,1 - 15,1 - 15,1 - 15,-,0 - 15,0 - 15,3 - 15,0 - 14,0 - 14,2 - 14,1 - 17,1 - 17,1 - 15,1 - 17,1 - 17,1 - 15
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,28,25,30,28,28,0,32,33,31,31,30,32,37,37,37,39,39,37
    standard deviation,16,18,14,16,16,,16,17,16,16,16,16,18,18,17,17,18,16
    range,1 - 66,2 - 66,1 - 55,1 - 66,1 - 66,-,1 - 65,3 - 65,1 - 65,1 - 65,3 - 65,1 - 64,1 - 73,2 - 73,1 - 70,1 - 73,2 - 73,1 - 60
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,6,5,6,6,6,0,5,6,4,5,5,4,4,6,4,5,5,5
    standard deviation,2,2,2,2,2,,2,2,2,2,2,2,3,3,2,2,2,3
    range,1 - 12,1 - 8,2 - 12,1 - 12,1 - 12,-,1 - 12,2 - 12,1 - 11,1 - 13,1 - 13,1 - 11,1 - 22,1 - 22,2 - 10,1 - 13,2 - 10,1 - 13
     Male household member [mean],3,2,3,3,3,0,2,3,2,2,2,2,2,3,2,2,2,2
     Female household member [mean],3,3,3,3,3,0,3,3,2,3,3,2,2,3,2,3,3,3
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,66,74,60,66,66,0,80,78,83,85,92,73,76,67,50,74,63,44
    Non-Farming,18,14,21,17,17,0,13,16,10,10,4,21,21,15,24,14,5,26
    Other Farming / Fishing,10,9,12,10,10,0,6,7,5,5,4,6,1,0,0,10,7,15
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,39,43,36,38,38,0,57,62,51,57,60,52,58,67,47,53,56,48
     Not-Attended,61,57,64,62,62,0,43,38,49,43,40,48,42,33,53,47,44,52
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,45,57,36,32,32,0,56,73,37,56,68,36,43,48,37,52,58,41
     Non-member,55,43,64,68,68,0,44,27,63,44,32,64,57,52,63,48,42,59
Nueva Ecija,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 110),(n = 97),(n = 13),(n = 110),(n = 109),(n = 1),(n = 151),(n = 144),(n = 7),(n = 151),(n = 138),(n = 13),(n = 151),(n = 114),(n = 37),(n = 151),(n = 145),(n = 6)
Age,,,,,,,,,,,,,,,,,,
    mean,53,53,47,52,52,43,53,54,46,54,54,55,57,57,56,57,57,57
    standard deviation,13,13,11,13,13,,14,14,10,14,14,10,12,13,11,12,12,8
    range,19 - 78,19 - 78,34 - 74,19 - 76,19 - 76,43 - 43,24 - 91,24 - 91,35 - 63,24 - 92,24 - 92,39 - 72,29 - 84,29 - 84,35 - 79,30 - 86,30 - 86,46 - 66
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,88,89,85,89,89,100,87,87,100,89,89,92,85,83,92,87,88,83
     Female,12,11,15,11,11,0,13,13,0,11,11,8,15,17,8,13,12,17
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,2,2,0,2,2,0,4,4,0,5,4,8,4,3,8,5,5,0
     Married,90,89,100,92,92,100,86,85,100,85,85,92,86,85,89,85,84,100
     Widow/widower,7,8,0,5,6,0,9,10,0,9,10,0,9,11,3,10,10,0
     Separated,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,7,7,8,7,7,6,8,8,8,8,8,8,8,8,8,8,8,8
    standard deviation,3,3,3,3,3,,3,3,4,3,3,2,3,3,3,3,3,3
    range,1 - 15,2 - 15,1 - 10,1 - 15,1 - 15,6 - 6,0 - 15,0 - 14,2 - 15,1 - 14,1 - 14,5 - 10,1 - 15,1 - 15,3 - 14,1 - 15,1 - 15,5 - 12
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,25,26,20,26,26,20,29,30,23,30,30,32,35,35,34,36,36,33
    standard deviation,14,14,8,13,13,,15,16,5,15,16,10,15,16,15,16,16,15
    range,1 - 63,1 - 63,5 - 35,1 - 63,1 - 63,20 - 20,1 - 76,1 - 76,14 - 27,2 - 72,2 - 72,20 - 53,3 - 73,3 - 73,5 - 64,5 - 73,5 - 73,6 - 47
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,5,5,4,5,5,4,5,5,6,4,4,4,4,4,4,4,4,6
    standard deviation,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,1
    range,2 - 10,2 - 9,2 - 10,2 - 10,2 - 10,4 - 4,1 - 12,1 - 12,3 - 8,1 - 10,1 - 10,2 - 10,1 - 12,1 - 12,2 - 8,1 - 15,1 - 15,4 - 7
     Male household member [mean],3,3,2,3,3,2,3,3,3,2,2,2,2,2,2,2,2,3
     Female household member [mean],2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,73,73,69,78,78,100,83,84,71,89,88,100,91,0,0,88,0,0
    Non-Farming,11,10,15,8,8,0,5,6,0,5,6,0,3,0,0,3,0,0
    Other Farming / Fishing,15,15,15,13,13,0,13,13,29,6,7,0,5,0,0,6,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,20,21,15,27,28,0,40,39,71,40,40,46,52,54,46,51,51,50
     Not-Attended,80,79,85,73,72,100,60,61,29,60,60,54,48,46,54,49,49,50
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,20,22,8,18,18,0,21,20,43,21,20,38,21,22,19,30,30,33
     Non-member,80,78,92,82,82,100,79,80,57,79,80,62,79,78,81,70,70,67
Pampanga,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 56),(n = 49),(n = 7),(n = 56),(n = 56),(n = 0),(n = 60),(n = 60),(n = 0),(n = 60),(n = 60),(n = 0),(n = 60),(n = 46),(n = 14),(n = 60),(n = 60),(n = 0)
Age,,,,,,,,,,,,,,,,,,
    mean,58,57,62,58,58,0,61,61,0,61,61,0,63,64,62,63,63,0
    standard deviation,12,12,13,12,12,,13,13,,13,13,,11,11,13,12,12,
    range,31 - 85,31 - 80,46 - 85,31 - 85,31 - 85,-,30 - 83,30 - 83,-,30 - 83,30 - 83,-,40 - 81,41 - 81,40 - 80,41 - 82,41 - 82,-
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,91,92,86,91,91,0,93,93,0,92,92,0,88,91,79,88,88,0
     Female,9,8,14,9,9,0,7,7,0,8,8,0,12,9,21,12,12,0
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,7,4,29,7,7,0,5,5,0,5,5,0,5,4,7,2,2,0
     Married,84,88,57,84,84,0,83,83,0,82,82,0,77,76,79,82,82,0
     Widow/widower,9,8,14,9,9,0,12,12,0,13,13,0,17,17,14,15,15,0
     Separated,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,7,7,7,7,7,0,8,8,0,8,8,0,9,9,7,9,9,0
    standard deviation,3,3,4,3,3,,4,4,,4,4,,3,3,3,3,3,
    range,0 - 14,0 - 14,0 - 12,0 - 14,0 - 14,-,1 - 14,1 - 14,-,1 - 14,1 - 14,-,2 - 14,2 - 14,4 - 14,3 - 14,3 - 14,-
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,28,28,29,28,28,0,34,34,0,32,32,0,37,37,40,36,36,0
    standard deviation,17,17,18,17,17,,18,18,,18,18,,16,16,16,17,17,
    range,1 - 59,1 - 59,2 - 50,1 - 59,1 - 59,-,2 - 65,2 - 65,-,2 - 65,2 - 65,-,10 - 69,10 - 69,14 - 62,8 - 69,8 - 69,-
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,6,6,5,6,6,0,5,5,0,5,5,0,6,6,4,6,6,0
    standard deviation,3,3,3,3,3,,2,2,,2,2,,2,2,2,2,2,
    range,2 - 15,2 - 15,2 - 10,2 - 15,2 - 15,-,1 - 11,1 - 11,-,1 - 10,1 - 10,-,1 - 13,1 - 13,1 - 7,1 - 13,1 - 13,-
     Male household member [mean],3,3,3,3,3,0,2,2,0,2,2,0,3,3,2,3,3,0
     Female household member [mean],3,3,2,3,3,0,3,3,0,3,3,0,3,3,2,3,3,0
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,66,67,57,66,66,0,98,98,0,92,92,0,97,0,0,85,0,0
    Non-Farming,7,6,14,9,9,0,2,2,0,7,7,0,2,0,0,8,0,0
    Other Farming / Fishing,21,22,14,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,16,18,0,29,29,0,40,40,0,40,40,0,35,33,43,62,62,0
     Not-Attended,84,82,100,71,71,0,60,60,0,60,60,0,65,67,57,38,38,0
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,23,24,14,23,23,0,33,33,0,33,33,0,58,63,43,50,50,0
     Non-member,77,76,86,77,77,0,67,67,0,67,67,0,42,37,57,50,50,0
Tarlac,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 76),(n = 57),(n = 19),(n = 76),(n = 76),(n = 0),(n = 86),(n = 77),(n = 9),(n = 86),(n = 84),(n = 2),(n = 86),(n = 55),(n = 31),(n = 86),(n = 76),(n = 10)
Age,,,,,,,,,,,,,,,,,,
    mean,53,53,53,53,53,0,56,55,59,56,56,61,58,58,59,59,59,56
    standard deviation,12,12,13,12,12,,12,12,13,12,12,14,12,12,11,12,12,12
    range,26 - 81,26 - 81,35 - 76,32 - 81,32 - 81,-,30 - 85,30 - 85,37 - 80,30 - 86,30 - 86,51 - 71,35 - 90,35 - 90,41 - 84,30 - 90,30 - 90,42 - 81
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,92,93,89,92,92,0,91,91,89,92,92,100,92,89,97,92,91,100
     Female,8,7,11,8,8,0,9,9,11,8,8,0,8,11,3,8,9,0
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,9,11,5,9,9,0,9,10,0,7,7,0,5,4,6,9,9,10
     Married,84,82,89,84,84,0,84,83,89,85,85,100,85,82,90,79,78,90
     Widow/widower,7,7,5,7,7,0,7,6,11,7,7,0,9,13,3,10,12,0
     Separated,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,1,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,8,8,7,8,8,0,9,9,7,9,9,6,9,10,8,9,9,7
    standard deviation,3,3,3,3,3,,3,2,3,3,3,6,3,3,3,3,3,3
    range,2 - 14,2 - 14,2 - 12,2 - 14,2 - 14,-,2 - 14,2 - 14,2 - 10,2 - 15,3 - 15,2 - 10,1 - 15,3 - 15,1 - 14,1 - 14,1 - 14,1 - 12
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,26,25,31,26,26,0,30,29,36,30,30,45,37,34,41,37,37,41
    standard deviation,14,13,15,14,14,,14,14,13,15,15,21,15,16,14,16,17,13
    range,2 - 57,2 - 50,5 - 57,2 - 57,2 - 57,-,2 - 67,2 - 67,15 - 60,2 - 66,2 - 66,30 - 60,8 - 75,8 - 75,10 - 70,7 - 75,7 - 75,25 - 69
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,6,6,5,5,5,0,5,5,5,5,4,8,4,4,6,5,4,7
    standard deviation,2,2,2,2,2,,2,2,2,2,2,1,2,2,2,2,2,3
    range,1 - 13,1 - 13,2 - 12,1 - 13,1 - 13,-,2 - 12,2 - 12,2 - 8,2 - 11,2 - 11,6 - 8,1 - 12,1 - 12,2 - 12,1 - 12,1 - 12,2 - 10
     Male household member [mean],3,3,3,3,3,0,3,3,3,3,2,5,2,2,3,3,2,4
     Female household member [mean],3,3,2,2,2,0,2,2,2,2,2,3,2,2,3,2,2,3
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,55,56,53,62,62,0,95,99,67,98,99,50,83,0,0,83,0,0
    Non-Farming,8,7,11,8,8,0,12,9,33,2,1,50,10,0,0,8,0,0
    Other Farming / Fishing,34,33,37,28,28,0,1,0,11,1,1,0,1,0,0,0,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,34,44,5,41,41,0,48,49,33,48,49,0,66,65,68,77,76,80
     Not-Attended,66,56,95,59,59,0,52,51,67,52,51,100,34,35,32,23,24,20
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,7,9,0,12,12,0,30,31,22,31,31,0,28,35,16,35,37,20
     Non-member,93,91,100,88,88,0,70,69,78,69,69,100,72,65,84,65,63,80
Laguna,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 56),(n = 38),(n = 18),(n = 56),(n = 46),(n = 10),(n = 60),(n = 60),(n = 0),(n = 60),(n = 59),(n = 1),(n = 60),(n = 45),(n = 15),(n = 60),(n = 48),(n = 12)
Age,,,,,,,,,,,,,,,,,,
    mean,57,56,58,57,56,58,58,58,0,57,57,53,60,59,60,59,60,54
    standard deviation,12,11,14,12,12,11,11,11,,11,11,,11,11,13,11,10,15
    range,27 - 90,40 - 90,27 - 82,27 - 90,27 - 90,39 - 76,29 - 82,29 - 82,-,30 - 82,30 - 82,53 - 53,29 - 86,38 - 79,29 - 86,30 - 87,38 - 80,30 - 87
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,95,92,100,93,91,100,93,93,0,88,88,100,85,82,93,85,83,92
     Female,5,8,0,7,9,0,7,7,0,12,12,0,15,18,7,15,17,8
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,2,3,0,2,2,0,3,3,0,3,3,0,5,4,7,8,6,17
     Married,89,87,94,89,87,100,85,85,0,88,88,100,83,87,73,82,81,83
     Widow/widower,5,8,0,5,7,0,10,10,0,7,7,0,7,9,0,8,10,0
     Separated,4,3,6,4,4,0,2,2,0,2,2,0,5,0,20,2,2,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,7,7,6,7,7,6,8,8,0,8,8,10,8,8,8,8,8,9
