Bohol,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 75),(n = 22),(n = 53),(n = 76),(n = 61),(n = 15),(n = 86),(n = 36),(n = 50),(n = 86),(n = 32),(n = 54),(n = 86),(n = 28),(n = 58),(n = 86),(n = 30),(n = 56)
Annual per capita provincial poverty threshold (₱)*,14098,,,14098,,,18847,,,18847,,,20437,,,20437,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,55,82,47,21,20,27,38,42,24,38,47,20,65,82,57,78,70,79
Below threshold,45,18,53,79,80,73,62,58,76,62,53,80,35,18,43,22,30,21
Leyte,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 79),(n = 52),(n = 27),(n = 79),(n = 55),(n = 24),(n = 86),(n = 71),(n = 15),(n = 85),(n = 69),(n = 16),(n = 85),(n = 64),(n = 21),(n = 86),(n = 69),(n = 17)
Annual per capita provincial poverty threshold (₱)*,12493,,,12493,,,17561,,,17561,,,20807,,,20807,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,81,83,74,71,73,67,56,54,27,51,51,13,71,80,62,87,91,71
Below threshold,19,17,26,29,27,33,44,46,73,49,49,88,29,20,38,13,9,29
Northern Samar,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 50),(n = 26),(n = 24),(n = 50),(n = 17),(n = 33),(n = 60),(n = 27),(n = 33),(n = 60),(n = 27),(n = 33),(n = 60),(n = 22),(n = 38),(n = 59),(n = 25),(n = 34)
Annual per capita provincial poverty threshold (₱)*,12959,,,12959,,,19197,,,19197,,,21574,,,21574,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,64,77,38,32,35,33,33,59,12,60,67,55,70,77,66,66,68,68
Below threshold,36,23,63,68,65,67,67,41,88,40,33,45,30,23,34,34,32,32
Western Samar,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 33),(n = 27),(n = 60),(n = 36),(n = 24)
Annual per capita provincial poverty threshold (₱)*,0,,,0,,,0,,,0,,,20139,,,20139,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,0,0,0,0,0,0,0,0,0,0,0,0,80,85,78,72,86,63
Below threshold,0,0,0,0,0,0,0,0,0,0,0,0,20,15,22,28,14,38
Zamboanga del Norte,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 42),(n = 19),(n = 23),(n = 42),(n = 28),(n = 14),(n = 60),(n = 32),(n = 28),(n = 60),(n = 34),(n = 26),(n = 60),(n = 32),(n = 28),(n = 60),(n = 36),(n = 24)
Annual per capita provincial poverty threshold (₱)*,13464,,,13464,,,18483,,,18483,,,21725,,,21725,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,74,89,39,48,61,7,40,41,43,38,41,23,63,72,61,63,64,58
Below threshold,26,11,61,52,39,93,60,59,57,62,59,77,37,28,39,37,36,42
Zamboanga del Sur,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 51),(n = 39),(n = 12),(n = 51),(n = 42),(n = 9),(n = 60),(n = 45),(n = 15),(n = 60),(n = 49),(n = 11),(n = 60),(n = 53),(n = 7),(n = 60),(n = 52),(n = 8)
Annual per capita provincial poverty threshold (₱)*,11508,,,11508,,,17961,,,17961,,,20095,,,20095,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,88,87,100,61,67,67,65,60,80,65,67,64,90,96,86,93,96,75
Below threshold,12,13,0,39,33,33,35,40,20,35,33,36,10,4,14,7,4,25
Zamboanga Sibugay,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 22),(n = 4),(n = 18),(n = 22),(n = 10),(n = 12),(n = 26),(n = 9),(n = 17),(n = 26),(n = 6),(n = 20),(n = 60),(n = 43),(n = 17),(n = 60),(n = 23),(n = 37)
Annual per capita provincial poverty threshold (₱)*,13389,,,13389,,,17338,,,17338,,,20551,,,20551,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,59,75,56,55,70,50,81,89,88,81,67,80,90,81,88,87,91,84
Below threshold,41,25,44,45,30,50,19,11,12,19,33,20,10,19,12,13,9,16
Bukidnon,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 48),(n = 30),(n = 18),(n = 48),(n = 42),(n = 6),(n = 86),(n = 73),(n = 13),(n = 86),(n = 76),(n = 10),(n = 86),(n = 64),(n = 22),(n = 86),(n = 63),(n = 23)
Annual per capita provincial poverty threshold (₱)*,13150,,,13150,,,20115,,,20115,,,23682,,,23682,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,98,97,94,81,81,67,78,78,77,81,80,80,92,94,86,93,97,83
Below threshold,2,3,6,19,19,33,22,22,23,19,20,20,8,6,14,7,3,17
Davao de Oro,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 12),(n = 12),(n = 0),(n = 12),(n = 12),(n = 0),(n = 26),(n = 22),(n = 4),(n = 26),(n = 20),(n = 6),(n = 60),(n = 30),(n = 30),(n = 60),(n = 40),(n = 20)
Annual per capita provincial poverty threshold (₱)*,13911,,,13911,,,20932,,,20932,,,22740,,,22740,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,100,100,0,92,92,0,88,86,50,77,75,67,87,87,77,93,98,85
Below threshold,0,0,0,8,8,0,12,14,50,23,25,33,13,13,23,7,3,15
Davao del Norte,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 19),(n = 19),(n = 0),(n = 19),(n = 19),(n = 0),(n = 34),(n = 34),(n = 0),(n = 34),(n = 34),(n = 0),(n = 60),(n = 32),(n = 28),(n = 60),(n = 34),(n = 26)
Annual per capita provincial poverty threshold (₱)*,13214,,,13214,,,20841,,,20841,,,24424,,,24424,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,95,95,0,89,89,0,88,88,0,79,79,0,90,91,86,92,94,92
Below threshold,5,5,0,11,11,0,12,12,0,21,21,0,10,9,14,8,6,8
Davao del Sur,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 32),(n = 31),(n = 1),(n = 32),(n = 32),(n = 0),(n = 60),(n = 60),(n = 0),(n = 60),(n = 60),(n = 0),(n = 60),(n = 60),(n = 0),(n = 60),(n = 60),(n = 0)
Annual per capita provincial poverty threshold (₱)*,13298,,,13298,,,19311,,,19311,,,21846,,,21846,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,94,94,100,91,91,0,85,85,0,82,82,0,92,92,0,87,87,0
Below threshold,6,6,0,9,9,0,15,15,0,18,18,0,8,8,0,13,13,0
Davao Oriental,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 60),(n = 58),(n = 2),(n = 60),(n = 58),(n = 2),(n = 60),(n = 60),(n = 0),(n = 60),(n = 60),(n = 0),(n = 60),(n = 60),(n = 0),(n = 60),(n = 60),(n = 0)
Annual per capita provincial poverty threshold (₱)*,13258,,,13258,,,19323,,,19323,,,22210,,,22210,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,83,84,50,82,81,100,90,90,0,90,90,0,92,92,0,95,95,0
Below threshold,17,16,50,18,19,0,10,10,0,10,10,0,8,8,0,5,5,0
North Cotabato,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 41),(n = 30),(n = 11),(n = 41),(n = 37),(n = 3),(n = 86),(n = 60),(n = 26),(n = 86),(n = 57),(n = 29),(n = 84),(n = 59),(n = 25),(n = 86),(n = 54),(n = 32)
Annual per capita provincial poverty threshold (₱)*,12077,,,12077,,,18340,,,18340,,,20555,,,20555,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,78,93,45,71,76,67,69,73,58,59,74,52,90,95,80,88,91,84
Below threshold,22,7,55,29,24,33,31,27,42,41,26,48,10,5,20,12,9,16
South Cotabato,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 49),(n = 40),(n = 9),(n = 49),(n = 48),(n = 1),(n = 60),(n = 51),(n = 9),(n = 60),(n = 49),(n = 11),(n = 60),(n = 54),(n = 6),(n = 60),(n = 48),(n = 12)
Annual per capita provincial poverty threshold (₱)*,13889,,,13889,,,19847,,,19847,,,22147,,,22147,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,92,90,100,67,67,0,60,65,56,82,86,64,98,98,100,97,96,100
Below threshold,8,10,0,33,33,100,40,35,44,18,14,36,2,2,0,3,4,0
Sultan Kudarat,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 53),(n = 40),(n = 13),(n = 45),(n = 39),(n = 7),(n = 60),(n = 45),(n = 15),(n = 60),(n = 45),(n = 15),(n = 60),(n = 43),(n = 17),(n = 58),(n = 35),(n = 23)
Annual per capita provincial poverty threshold (₱)*,13766,,,13766,,,17597,,,17597,,,20620,,,20620,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,72,83,54,29,36,0,63,69,47,63,76,13,88,91,82,93,94,91
Below threshold,28,18,46,71,64,100,37,31,53,37,24,87,12,9,18,7,6,9
Agusan del Norte,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 25),(n = 15),(n = 10),(n = 25),(n = 17),(n = 8),(n = 60),(n = 32),(n = 28),(n = 60),(n = 34),(n = 26),(n = 60),(n = 36),(n = 24),(n = 60),(n = 38),(n = 22)
Annual per capita provincial poverty threshold (₱)*,14739,,,14739,,,18905,,,18905,,,21535,,,21535,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,80,93,80,80,76,88,60,53,54,50,59,42,67,69,71,93,97,86
Below threshold,20,7,20,20,24,13,40,47,46,50,41,58,33,31,29,7,3,14
Agusan del Sur,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 41),(n = 26),(n = 15),(n = 41),(n = 24),(n = 17),(n = 57),(n = 35),(n = 22),(n = 60),(n = 32),(n = 28),(n = 60),(n = 28),(n = 32),(n = 60),(n = 43),(n = 17)
Annual per capita provincial poverty threshold (₱)*,14969,,,14969,,,19634,,,19634,,,22957,,,22957,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,95,96,93,76,71,82,63,63,64,92,88,93,85,75,94,85,88,82
Below threshold,5,4,7,24,29,18,37,37,36,8,13,7,15,25,6,15,12,18
Lanao Del Sur,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 55),(n = 20),(n = 35),(n = 0),(n = 0),(n = 0)
Annual per capita provincial poverty threshold (₱)*,0,,,0,,,0,,,0,,,22802,,,0,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,0,0,0,0,0,0,0,0,0,0,0,0,36,55,34,0,0,0
Below threshold,0,0,0,0,0,0,0,0,0,0,0,0,64,45,66,0,0,0
Maguindanao,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 37),(n = 23),(n = 14),(n = 37),(n = 37),(n = 0),(n = 77),(n = 58),(n = 19),(n = 75),(n = 51),(n = 24),(n = 86),(n = 60),(n = 26),(n = 77),(n = 44),(n = 33)
Annual per capita provincial poverty threshold (₱)*,12877,,,12877,,,18873,,,18873,,,21423,,,21423,,
,(Percent of farm households),,,,,,,,,,,,,,,,,
Above threshold,65,91,21,22,22,0,60,71,26,51,61,29,78,87,58,96,98,94
Below threshold,35,9,79,78,78,0,40,29,74,49,39,71,22,13,42,4,2,6
